rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness,t_jja,p_annual,srad_jja,z_era5,t_jja_corr,apdd,apdd_2022,apdd_anom_2022
RGI60-11.03134,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03134,0.014,3262,3359,3310,37.7,87,146,7.00717,45.5137,0.0523359562429439,0.9986295347545738,10.492186,1610.4074478149414,21000814.0,2173.2625,3.103391525268555,414.9042253257855,617.4465160231214,202.5422906973359
RGI60-11.03135,2000-01-01_2020-01-01,345000.0,-1.1291,0.3082,11,False,RGI60-11.03135,0.345,2969,3172,3075,17.2,64,957,7.38984,45.5181,0.4383711467890774,0.898794046299167,14.908519,1909.1610431671145,20673374.0,1497.3016,4.653479423522949,581.7568332585005,809.6209134683772,227.86408020987676
RGI60-11.03136,2000-01-01_2020-01-01,49000.0,-1.6303,0.9106,11,False,RGI60-11.03136,0.049,3177,3367,3294,40.2,41,206,7.30548,45.517,0.754709580222772,0.6560590289905073,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.534727226257324,453.8700618383077,651.6548158580317,197.784754019724
RGI60-11.03137,2000-01-01_2020-01-01,40000.0,-0.5139,0.4085,11,False,RGI60-11.03137,0.04,2997,3118,3069,24.7,289,293,7.04145,45.5123,0.3255681544571563,-0.945518575599317,10.492186,1610.4074478149414,21000814.0,2173.2625,4.669891525268555,584.6715161739326,824.7512288111927,240.07971263726017
RGI60-11.03138,2000-01-01_2020-01-01,31000.0,-1.5296,1.1082,11,False,RGI60-11.03138,0.031,3290,3402,3357,21.1,142,280,7.30396,45.5154,-0.7880107536067219,0.6156614753256584,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.1252272262573246,413.09454397917153,601.377824504645,188.28328052547346
RGI60-11.03139,2000-01-01_2020-01-01,22000.0,-0.3159,0.4746,11,False,RGI60-11.03139,0.022,3288,3408,3349,41.1,157,175,7.3284,45.5164,-0.9205048534524404,0.3907311284892737,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.177227226257324,418.1442328102256,607.6373737758423,189.4931409656167
RGI60-11.03140,2000-01-01_2020-01-01,301000.0,-0.8572,0.2579,11,False,RGI60-11.03140,0.301,3149,3435,3241,26.1,174,675,7.29417,45.5124,-0.9945218953682732,0.1045284632676537,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.879227226257324,489.9642264371816,695.6818414717541,205.71761503457247
RGI60-11.03141,2000-01-01_2020-01-01,62000.0,-1.1396,0.7037,11,False,RGI60-11.03141,0.062,3046,3259,3122,31.8,113,280,7.3299,45.5134,-0.3907311284892738,0.9205048534524404,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.6527272262573245,576.9575675952781,800.1801735204771,223.222605925199
RGI60-11.03142,2000-01-01_2020-01-01,50000.0,1.4995,0.8593,11,False,RGI60-11.03142,0.05,3412,3549,3494,33.2,167,212,7.32179,45.5129,-0.9743700647852352,0.2249510543438652,10.5735655,1543.3520317077637,20988382.0,2211.1018,2.234727226257325,332.38779846108497,499.8830246460085,167.49522618492352
RGI60-11.03143,2000-01-01_2020-01-01,39000.0,-1.3283,0.8194,11,False,RGI60-11.03143,0.039,3071,3186,3108,30.6,223,255,7.31555,45.5122,-0.7313537016191706,-0.6819983600624984,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.743727226257325,587.7319168097818,812.9781553045725,225.24623849479076
RGI60-11.03144,2000-01-01_2020-01-01,29000.0,0.0005,0.3654,11,False,RGI60-11.03144,0.029,3535,3664,3613,32.7,182,177,7.28539,45.5115,-0.9993908270190958,-0.0348994967025009,10.5735655,1543.3520317077637,20988382.0,2211.1018,1.461227226257325,271.0520258983089,420.5443456816303,149.49231978332142
RGI60-11.03145,2000-01-01_2020-01-01,101000.0,-0.2408,0.3036,11,False,RGI60-11.03145,0.101,3227,3652,3500,36.7,68,560,7.0036,45.5053,0.3746065934159119,0.9271838545667874,10.492186,1610.4074478149414,21000814.0,2173.2625,1.8683915252685548,305.175285284414,477.12457340441273,171.94928811999876
RGI60-11.03146,2000-01-01_2020-01-01,664000.0,-0.8819,0.2674,11,False,RGI60-11.03146,0.664,3200,3550,3323,18.2,152,1258,7.27134,45.5054,-0.882947592858927,0.4694715627858907,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.3462272262573247,434.81315682137927,628.2321990659302,193.41904224455095
RGI60-11.03147,2000-01-01_2020-01-01,2750000.0,-1.0126,0.1861,11,False,RGI60-11.03147,2.75,2718,3245,3065,15.0,337,1996,7.0547,45.4958,0.9205048534524404,-0.3907311284892739,10.492186,1610.4074478149414,21000814.0,2173.2625,4.695891525268555,587.7777318911137,828.4582834104574,240.68055151934368
RGI60-11.03148,2000-01-01_2020-01-01,1562000.0,-0.7678,0.1835,11,False,RGI60-11.03148,1.562,2909,3630,3153,22.6,328,1530,7.25047,45.5009,0.8480480961564258,-0.529919264233205,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.451227226257324,553.5038228531455,772.2158670605172,218.71204420737172
RGI60-11.03149,2000-01-01_2020-01-01,54000.0,-1.3191,0.6572,11,False,RGI60-11.03149,0.054,3136,3208,3179,17.8,155,202,7.28929,45.5071,-0.90630778703665,0.4226182617406995,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.282227226257325,534.2625080638747,749.1624582795902,214.89995021571542
RGI60-11.03150,2000-01-01_2020-01-01,31000.0,-0.0122,0.3286,11,False,RGI60-11.03150,0.031,3339,3521,3427,31.9,169,336,7.00482,45.5014,-0.981627183447664,0.1908089953765449,10.492186,1610.4074478149414,21000814.0,2173.2625,2.342891525268556,344.83538618014364,528.5712844464302,183.7358982662866
RGI60-11.03151,2000-01-01_2020-01-01,57000.0,-0.6722,0.4315,11,False,RGI60-11.03151,0.057,3294,3433,3338,33.0,91,202,7.26694,45.5014,-0.0174524064372834,0.9998476951563912,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.248727226257325,425.1484124197033,616.3037234095787,191.15531098987532
RGI60-11.03152,2000-01-01_2020-01-01,20000.0,-0.0099,0.2963,11,False,RGI60-11.03152,0.02,2979,3038,3006,20.7,332,125,7.11669,45.4992,0.882947592858927,-0.4694715627858908,10.492186,1610.4074478149414,21000814.0,2173.2625,5.079391525268555,634.6822385929084,884.1130620012694,249.430823408361
RGI60-11.03153,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03153,0.012,3321,3392,3355,29.6,297,141,7.26018,45.5011,0.4539904997395466,-0.891006524188368,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.1382272262573245,414.3534725154958,602.93929365275,188.58582113725424
RGI60-11.03154,2000-01-01_2020-01-01,3120000.0,-1.0625,0.1761,11,False,RGI60-11.03154,3.12,2707,3397,3047,14.5,46,3780,7.06183,45.4812,0.6946583704589973,0.7193398003386512,10.492186,1610.4074478149414,21000814.0,2173.2625,4.812891525268555,601.8717203730075,845.2445078212345,243.37278744822697
RGI60-11.03155,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03155,0.013,3283,3402,3340,39.8,91,127,7.26742,45.4981,-0.0174524064372834,0.9998476951563912,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.2357272262573247,423.8696831682012,614.7229072823426,190.85322411414137
RGI60-11.03156,2000-01-01_2020-01-01,460000.0,-0.567,0.1981,11,False,RGI60-11.03156,0.46,2837,3243,3007,23.4,307,970,7.23483,45.4915,0.6018150231520479,-0.798635510047293,10.5735655,1543.3520317077637,20988382.0,2211.1018,5.400227226257324,668.8109482140698,908.3688637587022,239.55791554463246
RGI60-11.03157,2000-01-01_2020-01-01,33000.0,-1.0823,0.8474,11,False,RGI60-11.03157,0.033,3192,3375,3291,34.9,107,276,7.25272,45.4956,-0.2923717047227366,0.9563047559630355,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.554227226257325,455.8694352051095,654.1049043932296,198.23546918812013
RGI60-11.03158,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03158,0.012,3150,3187,3168,20.7,290,103,7.11734,45.4937,0.342020143325669,-0.9396926207859084,10.492186,1610.4074478149414,21000814.0,2173.2625,4.026391525268555,510.7882975456026,735.730809928584,224.94251238298142
RGI60-11.03159,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03159,0.011,3032,3139,3057,24.8,151,212,7.25819,45.4954,-0.8746197071393957,0.4848096202463371,10.5735655,1543.3520317077637,20988382.0,2211.1018,5.075227226257325,627.9386059977653,860.4786026550362,232.53999665727088
RGI60-11.03160,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03160,0.011,3392,3490,3423,37.7,248,-9,7.24395,45.4924,-0.3746065934159123,-0.9271838545667872,10.5735655,1543.3520317077637,20988382.0,2211.1018,2.6962272262573244,372.85521673069206,551.1331777380861,178.27796100739408
RGI60-11.03161,2000-01-01_2020-01-01,76000.0,-1.1806,0.6846,11,False,RGI60-11.03161,0.076,3058,3283,3140,42.5,156,250,7.24472,45.4889,-0.9135454576426008,0.4067366430758004,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.5357272262573245,563.2714919233597,783.879860912688,220.60836898932826
RGI60-11.03162,2000-01-01_2020-01-01,74000.0,-0.577,0.3941,11,False,RGI60-11.03162,0.074,2762,2908,2812,21.9,309,320,7.2263,45.4849,0.6293203910498375,-0.7771459614569708,10.5735655,1543.3520317077637,20988382.0,2211.1018,6.667727226257325,841.8580953912506,1107.1942943600397,265.3361989687892
RGI60-11.03163,2000-01-01_2020-01-01,50000.0,-0.4834,0.4792,11,False,RGI60-11.03163,0.05,3233,3440,3342,36.4,354,321,7.04472,45.4818,0.9945218953682732,-0.1045284632676534,10.492186,1610.4074478149414,21000814.0,2173.2625,2.895391525268555,394.9400261670857,592.3589875847123,197.41896141762663
RGI60-11.03164,2000-01-01_2020-01-01,1987000.0,-0.6693,0.1794,11,False,RGI60-11.03164,1.987,2704,3292,3017,20.6,325,1598,7.10022,45.4738,0.8191520442889916,-0.5735764363510465,10.492186,1610.4074478149414,21000814.0,2173.2625,5.007891525268555,625.7830180300743,873.599041366501,247.8160233364266
RGI60-11.03165,2000-01-01_2020-01-01,211000.0,-0.5642,0.2265,11,False,RGI60-11.03165,0.211,2981,3269,3147,22.9,40,657,7.11736,45.4783,0.766044443118978,0.6427876096865393,10.492186,1610.4074478149414,21000814.0,2173.2625,4.162891525268555,525.9785020424674,754.1714035363846,228.19290149391713
RGI60-11.03166,2000-01-01_2020-01-01,491000.0,-0.8941,0.2691,11,False,RGI60-11.03166,0.491,2671,3141,2948,21.7,345,1183,7.2204,45.4757,0.9659258262890684,-0.2588190451025207,10.5735655,1543.3520317077637,20988382.0,2211.1018,5.783727226257325,718.8839549169527,966.5291502734622,247.64519535650948
RGI60-11.03167,2000-01-01_2020-01-01,201000.0,-0.6523,0.2964,11,False,RGI60-11.03167,0.201,2816,3130,2997,20.3,338,902,7.08262,45.4738,0.9271838545667872,-0.3746065934159123,10.492186,1610.4074478149414,21000814.0,2173.2625,5.137891525268555,642.0159266359508,892.7619855043911,250.7460588684403
RGI60-11.03168,2000-01-01_2020-01-01,16000.0,-0.2046,0.7722,11,False,RGI60-11.03168,0.016,3265,3361,3304,40.5,292,125,7.22992,45.4792,0.3746065934159119,-0.9271838545667874,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.4697272262573247,447.2433591861226,643.5244444797988,196.28108529367626
RGI60-11.03169,2000-01-01_2020-01-01,93000.0,-0.716,0.3364,11,False,RGI60-11.03169,0.093,2850,2978,2932,19.6,23,334,7.10759,45.4506,0.9205048534524404,0.3907311284892737,10.492186,1610.4074478149414,21000814.0,2173.2625,5.560391525268555,696.3810757526776,956.4566544698886,260.075578717211
RGI60-11.03170,2000-01-01_2020-01-01,95000.0,-0.5893,0.371,11,False,RGI60-11.03170,0.095,2673,2857,2733,33.0,47,334,7.11753,45.4452,0.6819983600624985,0.7313537016191705,10.492186,1610.4074478149414,21000814.0,2173.2625,6.853891525268555,877.9818328983695,1164.438866688194,286.45703378982444
RGI60-11.03171,2000-01-01_2020-01-01,302000.0,-0.4225,0.201,11,False,RGI60-11.03171,0.302,2904,3281,3164,22.4,64,701,7.11723,45.4375,0.4383711467890774,0.898794046299167,10.492186,1610.4074478149414,21000814.0,2173.2625,4.052391525268555,513.6616276249655,739.2247407282537,225.56311310328817
RGI60-11.03172,2000-01-01_2020-01-01,25000.0,-1.4896,1.1735,11,False,RGI60-11.03172,0.025,2928,3042,2979,38.8,42,200,7.12433,45.4322,0.7431448254773942,0.6691306063588582,10.492186,1610.4074478149414,21000814.0,2173.2625,5.254891525268555,656.824917788638,910.1848883503634,253.3599705617254
RGI60-11.03173,2000-01-01_2020-01-01,68000.0,-0.2864,0.3472,11,False,RGI60-11.03173,0.068,2733,2902,2804,28.9,7,300,7.14588,45.4282,0.992546151641322,0.1218693434051474,10.5735655,1543.3520317077637,20988382.0,2211.1018,6.719727226257325,849.4181500015187,1115.7485637348143,266.3304137332956
RGI60-11.03174,2000-01-01_2020-01-01,1068000.0,-0.5897,0.1918,11,False,RGI60-11.03174,1.068,2825,3253,3026,26.9,40,808,7.16507,45.4182,0.766044443118978,0.6427876096865393,10.5735655,1543.3520317077637,20988382.0,2211.1018,5.276727226257324,653.110239590505,890.01799986812,236.907760277615
RGI60-11.03175,2000-01-01_2020-01-01,110000.0,-0.417,0.3183,11,False,RGI60-11.03175,0.11,2602,2882,2717,26.9,17,523,7.18289,45.4136,0.9563047559630354,0.2923717047227367,10.5735655,1543.3520317077637,20988382.0,2211.1018,7.285227226257325,933.9621294649118,1210.7347214684949,276.7725920035831
RGI60-11.03176,2000-01-01_2020-01-01,167000.0,-0.5253,0.2676,11,False,RGI60-11.03176,0.167,3095,3419,3264,37.6,149,403,7.18597,45.4003,-0.8571673007021122,0.5150380749100544,10.5735655,1543.3520317077637,20988382.0,2211.1018,3.729727226257325,474.0997632210107,676.3829708355825,202.28320761457178
RGI60-11.03177,2000-01-01_2020-01-01,23000.0,-0.1298,0.3311,11,False,RGI60-11.03177,0.023,2825,2918,2853,25.1,134,202,7.18754,45.3942,-0.6946583704589974,0.7193398003386511,10.5735655,1543.3520317077637,20988382.0,2211.1018,6.401227226257324,803.6804722203295,1063.8363849418654,260.15591272153586
RGI60-11.03178,2000-01-01_2020-01-01,108000.0,-0.6564,0.3032,11,False,RGI60-11.03178,0.108,2977,3193,3078,25.3,102,459,7.18108,45.3932,-0.2079116908177593,0.9781476007338056,10.5735655,1543.3520317077637,20988382.0,2211.1018,4.938727226257324,611.2011823037429,840.7533618088061,229.55217950506312
RGI60-11.03179,2000-01-01_2020-01-01,120000.0,-1.081,0.4365,11,False,RGI60-11.03179,0.12,2732,3200,2882,41.1,111,516,7.16454,45.3718,-0.3583679495453002,0.9335804264972016,14.152105,1576.8244743347168,20907946.0,1636.2834,6.054947738647462,760.5226062591047,1038.5556240393737,278.033017780269
RGI60-11.03180,2000-01-01_2020-01-01,267000.0,-0.8692,0.2857,11,False,RGI60-11.03180,0.267,2736,3183,2891,32.7,78,699,7.16523,45.3659,0.2079116908177594,0.9781476007338056,14.152105,1576.8244743347168,20907946.0,1636.2834,5.996447738647461,752.409043553821,1029.1197035294108,276.7106599755898
RGI60-11.03181,2000-01-01_2020-01-01,57000.0,-1.1748,0.552,11,False,RGI60-11.03181,0.057,3068,3215,3135,29.0,145,270,7.13696,45.3476,-0.8191520442889919,0.5735764363510459,14.152105,1576.8244743347168,20907946.0,1636.2834,4.410447738647461,550.7053865704219,789.5640899507879,238.85870338036602
RGI60-11.03182,2000-01-01_2020-01-01,3108000.0,-0.7197,0.1694,11,False,RGI60-11.03182,3.108,2599,3462,3048,23.5,11,2335,7.11603,45.3349,0.981627183447664,0.1908089953765448,10.938895,1450.3235816955566,21554150.0,2175.6743,5.268778282165528,650.4948813281242,885.3412070762979,234.84632574817374
RGI60-11.03183,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03183,0.011,3082,3127,3105,18.7,83,127,7.13473,45.3437,0.1218693434051474,0.992546151641322,14.152105,1576.8244743347168,20907946.0,1636.2834,4.605447738647461,573.595560796495,817.2861518765429,243.69059108004797
RGI60-11.03184,2000-01-01_2020-01-01,781000.0,-0.5588,0.184,11,False,RGI60-11.03184,0.781,2758,3397,3159,23.1,18,1519,7.14118,45.3358,0.9510565162951536,0.3090169943749474,14.152105,1576.8244743347168,20907946.0,1636.2834,4.254447738647462,532.780785059579,767.7458356338979,234.96505057431887
RGI60-11.03185,2000-01-01_2020-01-01,254000.0,-0.6223,0.2436,11,False,RGI60-11.03185,0.254,2973,3361,3188,22.7,19,955,7.15749,45.3339,0.9455185755993168,0.3255681544571567,14.152105,1576.8244743347168,20907946.0,1636.2834,4.065947738647461,511.5820257202301,741.8118364121813,230.22981069195123
RGI60-11.03186,2000-01-01_2020-01-01,28000.0,-0.7772,0.7855,11,False,RGI60-11.03186,0.028,3131,3386,3233,42.5,33,255,7.15145,45.334,0.838670567945424,0.5446390350150271,14.152105,1576.8244743347168,20907946.0,1636.2834,3.7734477386474623,479.685288276529,702.5090697551293,222.82378147860032
RGI60-11.03187,2000-01-01_2020-01-01,19000.0,-0.0926,0.408,11,False,RGI60-11.03187,0.019,3447,3518,3481,29.4,94,112,7.10601,45.3309,-0.0697564737441253,0.9975640502598242,10.938895,1450.3235816955566,21554150.0,2175.6743,2.454278282165527,350.6437717530469,520.1703209462931,169.52654919324624
RGI60-11.03188,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03188,0.013,3500,3568,3548,28.4,3,103,7.14893,45.3316,0.9986295347545738,0.0523359562429438,14.152105,1576.8244743347168,20907946.0,1636.2834,1.725947738647461,290.28732703844656,460.32683795723824,170.03951091879168
RGI60-11.03189,2000-01-01_2020-01-01,55000.0,-0.1855,0.3694,11,False,RGI60-11.03189,0.055,3428,3619,3556,37.9,335,285,7.14353,45.3298,0.90630778703665,-0.4226182617406992,14.152105,1576.8244743347168,20907946.0,1636.2834,1.6739477386474615,286.24074339276274,454.9408550964029,168.70011170364018
RGI60-11.03190,2000-01-01_2020-01-01,597000.0,-0.6045,0.185,11,False,RGI60-11.03190,0.597,3118,3466,3284,20.0,166,1041,7.13295,45.3262,-0.9702957262759964,0.2419218955996677,14.152105,1576.8244743347168,20907946.0,1636.2834,3.441947738647462,445.00369344172,659.3627366818395,214.3590432401195
RGI60-11.03191,2000-01-01_2020-01-01,51000.0,-0.5442,0.357,11,False,RGI60-11.03191,0.051,3181,3361,3267,29.8,227,292,7.1227,45.3262,-0.6819983600624986,-0.7313537016191705,10.938895,1450.3235816955566,21554150.0,2175.6743,3.845278282165528,485.3251507198346,687.6152453591211,202.2900946392865
RGI60-11.03192,2000-01-01_2020-01-01,15000.0,-0.544,0.6371,11,False,RGI60-11.03192,0.015,3140,3218,3179,26.4,148,206,7.11899,45.3247,-0.848048096156426,0.5299192642332049,10.938895,1450.3235816955566,21554150.0,2175.6743,4.417278282165528,548.3847721260706,763.9571285865047,215.5723564604341
RGI60-11.03193,2000-01-01_2020-01-01,256000.0,-0.8199,0.3026,11,False,RGI60-11.03193,0.256,2887,3260,3083,24.5,77,844,7.12328,45.3067,0.2249510543438649,0.9743700647852352,10.938895,1450.3235816955566,21554150.0,2175.6743,5.041278282165528,622.2532350743851,852.0238571500037,229.77062207561858
RGI60-11.03194,2000-01-01_2020-01-01,16000.0,-1.2214,1.1538,11,False,RGI60-11.03194,0.016,2809,2931,2871,46.7,42,135,7.14138,45.264,0.7431448254773942,0.6691306063588582,14.152105,1576.8244743347168,20907946.0,1636.2834,6.126447738647462,770.5038434061221,1050.144813705075,279.6409702989529
RGI60-11.03195,2000-01-01_2020-01-01,68000.0,-0.6544,0.3638,11,False,RGI60-11.03195,0.068,3364,3511,3450,23.7,0,280,7.13335,45.262,1.0,0.0,14.152105,1576.8244743347168,20907946.0,1636.2834,2.362947738647461,342.89617598452446,529.4020163965654,186.50584041204093
RGI60-11.03196,2000-01-01_2020-01-01,18000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03196,0.018,3011,3064,3029,15.8,262,202,7.10458,45.2412,-0.1391731009600658,-0.9902680687415704,10.938895,1450.3235816955566,21554150.0,2175.6743,5.392278282165528,666.1180541888331,903.693305216908,237.57525102807494
RGI60-11.03197,2000-01-01_2020-01-01,31000.0,-0.1224,0.279,11,False,RGI60-11.03197,0.031,3059,3146,3093,19.5,324,309,7.09974,45.2365,0.8090169943749473,-0.5877852522924734,10.938895,1450.3235816955566,21554150.0,2175.6743,4.976278282165528,614.3125005555256,842.6220516375736,228.30955108204796
RGI60-11.03198,2000-01-01_2020-01-01,31000.0,-0.4772,0.5065,11,False,RGI60-11.03198,0.031,3311,3383,3344,25.4,5,79,7.07412,45.2059,0.9961946980917455,0.0871557427476581,10.938895,1450.3235816955566,21554150.0,2175.6743,3.344778282165528,433.8161703446581,624.3542484235729,190.53807807891485
RGI60-11.03199,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03199,0.012,2784,2877,2846,41.0,17,103,6.78237,45.1123,0.9563047559630354,0.2923717047227367,11.274215,962.0835781097412,22595916.0,2189.1956,7.0049858627319335,875.561032492089,1189.6471182237485,314.0860857316595
RGI60-11.03200,2000-01-01_2020-01-01,38000.0,0.255,0.522,11,False,RGI60-11.03200,0.038,2812,2964,2910,39.1,24,152,6.78519,45.1109,0.9135454576426008,0.4067366430758002,11.274215,962.0835781097412,22595916.0,2189.1956,6.588985862731934,816.5123159597262,1121.524384379972,305.0120684202458
